gageDepth,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-2.55,0,0,0,0,0,0,0,0,0,0,78624.5,1098269,2802976,2468994.5,5732054.5,3384461,4478759,2848735.5,5701623,4224526,4236501,2698423,6044688.5,4265047,4327653,2755362.5,5869981,4549179.5,4319048,2678227,6164464,4919953,5023844,2847147.5,6121792.5,4551406.5,5138467,3567846,6979502,5754562.5,5775930,3494822,8202023.5,4827502,5634723.5,2724516.5,5422273,320052.5
-2.54,0,0,0,0,0,0,0,0,0,0,78460.8,1095189.8,2794598.4,2461631.6,5715433.2,3374237.8,4465835.2,2840236.8,5684589,4212337.8,4224080.8,2690717,6026847.2,4252173.2,4314791.2,2747425.6,5852880.4,4535836.8,4306299.6,2670274.6,6146145,4905365.8,5009204,2838894.2,6104236.6,4537870.6,5123583,3557662.6,6959359,5737394,5759615.8,3484753.6,8178382,4813442.4,5617746.4,2716321.2,5405267.6,318925.4
-2.53,0,0,0,0,0,0,0,0,0,0,78297.1,1092110.6,2786220.8,2454268.7,5698811.9,3364014.6,4452911.4,2831738.1,5667555,4200149.6,4211660.6,2683011,6009005.9,4239299.4,4301929.4,2739488.7,5835779.8,4522494.1,4293551.2,2662322.2,6127826,4890778.6,4994564,2830640.9,6086680.7,4524334.7,5108699,3547479.2,6939216,5720225.5,5743301.6,3474685.2,8154740.5,4799382.8,5600769.3,2708125.9,5388262.2,317798.3
-2.52,0,0,0,0,0,0,0,0,0,0,78133.4,1089031.4,2777843.2,2446905.8,5682190.6,3353791.4,4439987.6,2823239.4,5650521,4187961.4,4199240.4,2675305,5991164.6,4226425.6,4289067.6,2731551.8,5818679.2,4509151.4,4280802.8,2654369.8,6109507,4876191.4,4979924,2822387.6,6069124.8,4510798.8,5093815,3537295.8,6919073,5703057,5726987.4,3464616.8,8131099,4785323.2,5583792.2,2699930.6,5371256.8,316671.2
-2.51,0,0,0,0,0,0,0,0,0,0,77969.7,1085952.2,2769465.6,2439542.9,5665569.3,3343568.2,4427063.8,2814740.7,5633487,4175773.2,4186820.2,2667599,5973323.3,4213551.8,4276205.8,2723614.9,5801578.6,4495808.7,4268054.4,2646417.4,6091188,4861604.2,4965284,2814134.3,6051568.9,4497262.9,5078931,3527112.4,6898930,5685888.5,5710673.2,3454548.4,8107457.5,4771263.6,5566815.1,2691735.3,5354251.4,315544.1
-2.5,0,0,0,0,0,0,0,0,0,0,77806,1082873,2761088,2432180,5648948,3333345,4414140,2806242,5616453,4163585,4174400,2659893,5955482,4200678,4263344,2715678,5784478,4482466,4255306,2638465,6072869,4847017,4950644,2805881,6034013,4483727,5064047,3516929,6878787,5668720,5694359,3444480,8083816,4757204,5549838,2683540,5337246,314417
-2.49,0,0,0,0,0,0,0,0,0,0,77654.2,1080007.8,2753299.1,2425339,5633488,3323854.6,4402117.4,2798337.5,5600635.6,4152237.2,4162844.6,2652716.4,5938898.9,4188719.6,4251379.8,2708284.5,5768575.1,4470051,4243464.5,2631077.4,6055850.3,4833481.2,4937022.7,2798244.6,6017688.4,4471168.9,5050197.5,3507450.2,6860018,5652775.2,5679172.9,3435128.8,8061849.9,4744132.7,5534069.5,2675912.3,5321445.3,313373.7
-2.48,0,0,0,0,0,0,0,0,0,0,77502.4,1077142.6,2745510.2,2418498,5618028,3314364.2,4390094.8,2790433,5584818.2,4140889.4,4151289.2,2645539.8,5922315.8,4176761.2,4239415.6,2700891,5752672.2,4457636,4231623,2623689.8,6038831.6,4819945.4,4923401.4,2790608.2,6001363.8,4458610.8,5036348,3497971.4,6841249,5636830.4,5663986.8,3425777.6,8039883.8,4731061.4,5518301,2668284.6,5305644.6,312330.4
-2.47,0,0,0,0,0,0,0,0,0,0,77350.6,1074277.4,2737721.3,2411657,5602568,3304873.8,4378072.2,2782528.5,5569000.8,4129541.6,4139733.8,2638363.2,5905732.7,4164802.8,4227451.4,2693497.5,5736769.3,4445221,4219781.5,2616302.2,6021812.9,4806409.6,4909780.1,2782971.8,5985039.2,4446052.7,5022498.5,3488492.6,6822480,5620885.6,5648800.7,3416426.4,8017917.7,4717990.1,5502532.5,2660656.9,5289843.9,311287.1
-2.46,0,0,0,0,0,0,0,0,0,0,77198.8,1071412.2,2729932.4,2404816,5587108,3295383.4,4366049.6,2774624,5553183.4,4118193.8,4128178.4,2631186.6,5889149.6,4152844.4,4215487.2,2686104,5720866.4,4432806,4207940,2608914.6,6004794.2,4792873.8,4896158.8,2775335.4,5968714.6,4433494.6,5008649,3479013.8,6803711,5604940.8,5633614.6,3407075.2,7995951.6,4704918.8,5486764,2653029.2,5274043.2,310243.8
