gageDepth,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-1.45,661476,528199.5,881244.5,734675.5,521928,537222.5,584719,790086.5,648971.5,360470,868979.5,1162398,1716495,1429152.5,2444708.5,1577642,1567000,1088552,1991688,1529357,1501033,1117200,2066002,1419170.5,1586910,1064083.5,1964382.5,1607985,1524244,1042473,2009263,1694456.5,1694365,1147241.5,1969586.5,1487488,1800276,1271645.5,2254085.5,1864849.5,1838485,1259772.5,2474608.5,1657525.5,2242920.5,1311201.5,2525619.5,1208857
-1.44,660589.8,527530.8,880021.4,733511.2,521118,536335.6,583807.2,788943.4,647902.8,359842.4,867660.2,1160370.6,1713080,1426468,2440155.2,1574763.4,1564010,1086690.2,1987872.8,1526466.2,1498254.8,1115251.8,2061970.8,1416560.4,1584016,1062188,1960685.4,1605008.2,1521492.8,1040751.4,2005562.6,1691236,1691244.2,1145192.2,1965775,1484802,1797073,1269351,2249710.2,1861350.6,1835061.6,1257495.2,2469920.8,1654499.4,2238735.4,1309120.2,2521397.6,1207251
-1.43,659703.6,526862.1,878798.3,732346.9,520308,535448.7,582895.4,787800.3,646834.1,359214.8,866340.9,1158343.2,1709665,1423783.5,2435601.9,1571884.8,1561020,1084828.4,1984057.6,1523575.4,1495476.6,1113303.6,2057939.6,1413950.3,1581122,1060292.5,1956988.3,1602031.4,1518741.6,1039029.8,2001862.2,1688015.5,1688123.4,1143142.9,1961963.5,1482116,1793870,1267056.5,2245334.9,1857851.7,1831638.2,1255217.9,2465233.1,1651473.3,2234550.3,1307038.9,2517175.7,1205645
-1.42,658817.4,526193.4,877575.2,731182.6,519498,534561.8,581983.6,786657.2,645765.4,358587.2,865021.6,1156315.8,1706250,1421099,2431048.6,1569006.2,1558030,1082966.6,1980242.4,1520684.6,1492698.4,1111355.4,2053908.4,1411340.2,1578228,1058397,1953291.2,1599054.6,1515990.4,1037308.2,1998161.8,1684795,1685002.6,1141093.6,1958152,1479430,1790667,1264762,2240959.6,1854352.8,1828214.8,1252940.6,2460545.4,1648447.2,2230365.2,1304957.6,2512953.8,1204039
-1.41,657931.2,525524.7,876352.1,730018.3,518688,533674.9,581071.8,785514.1,644696.7,357959.6,863702.3,1154288.4,1702835,1418414.5,2426495.3,1566127.6,1555040,1081104.8,1976427.2,1517793.8,1489920.2,1109407.2,2049877.2,1408730.1,1575334,1056501.5,1949594.1,1596077.8,1513239.2,1035586.6,1994461.4,1681574.5,1681881.8,1139044.3,1954340.5,1476744,1787464,1262467.5,2236584.3,1850853.9,1824791.4,1250663.3,2455857.7,1645421.1,2226180.1,1302876.3,2508731.9,1202433
-1.4,657045,524856,875129,728854,517878,532788,580160,784371,643628,357332,862383,1152261,1699420,1415730,2421942,1563249,1552050,1079243,1972612,1514903,1487142,1107459,2045846,1406120,1572440,1054606,1945897,1593101,1510488,1033865,1990761,1678354,1678761,1136995,1950529,1474058,1784261,1260173,2232209,1847355,1821368,1248386,2451170,1642395,2221995,1300795,2504510,1200827
-1.39,656286.8,524224.1,873949.1,727791.9,517109.3,531961.9,579290.3,783245.2,642669.6,356760.9,861091.1,1150372.9,1696191.5,1413176.2,2417613.9,1560561,1549205.7,1077462.1,1969069.7,1512147.1,1484565.3,1105551.3,2042066.9,1403694.1,1569604.4,1052779.9,1942367.1,1590251.4,1507917.5,1032210.6,1987152.4,1675361.3,1675771.8,1135098.1,1946958.1,1471468.2,1781188.4,1258014,2228090.2,1844021.6,1818157.8,1246189.9,2446771.5,1639491.4,2218017.8,1298808.6,2500475.7,1199305.4
-1.38,655528.6,523592.2,872769.2,726729.8,516340.6,531135.8,578420.6,782119.4,641711.2,356189.8,859799.2,1148484.8,1692963,1410622.4,2413285.8,1557873,1546361.4,1075681.2,1965527.4,1509391.2,1481988.6,1103643.6,2038287.8,1401268.2,1566768.8,1050953.8,1938837.2,1587401.8,1505347,1030556.2,1983543.8,1672368.6,1672782.6,1133201.2,1943387.2,1468878.4,1778115.8,1255855,2223971.4,1840688.2,1814947.6,1243993.8,2442373,1636587.8,2214040.6,1296822.2,2496441.4,1197783.8
-1.37,654770.4,522960.3,871589.3,725667.7,515571.9,530309.7,577550.9,780993.6,640752.8,355618.7,858507.3,1146596.7,1689734.5,1408068.6,2408957.7,1555185,1543517.1,1073900.3,1961985.1,1506635.3,1479411.9,1101735.9,2034508.7,1398842.3,1563933.2,1049127.7,1935307.3,1584552.2,1502776.5,1028901.8,1979935.2,1669375.9,1669793.4,1131304.3,1939816.3,1466288.6,1775043.2,1253696,2219852.6,1837354.8,1811737.4,1241797.7,2437974.5,1633684.2,2210063.4,1294835.8,2492407.1,1196262.2
-1.36,654012.2,522328.4,870409.4,724605.6,514803.2,529483.6,576681.2,779867.8,639794.4,355047.6,857215.4,1144708.6,1686506,1405514.8,2404629.6,1552497,1540672.8,1072119.4,1958442.8,1503879.4,1476835.2,1099828.2,2030729.6,1396416.4,1561097.6,1047301.6,1931777.4,1581702.6,1500206,1027247.4,1976326.6,1666383.2,1666804.2,1129407.4,1936245.4,1463698.8,1771970.6,1251537,2215733.8,1834021.4,1808527.2,1239601.6,2433576,1630780.6,2206086.2,1292849.4,2488372.8,1194740.6
-1.35,653254,521696.5,869229.5,723543.5,514034.5,528657.5,575811.5,778742,638836,354476.5,855923.5,1142820.5,1683277.5,1402961,2400301.5,1549809,1537828.5,1070338.5,1954900.5,1501123.5,1474258.5,1097920.5,2026950.5,1393990.5,1558262,1045475.5,1928247.5,1578853,1497635.5,1025593,1972718,1663390.5,1663815,1127510.5,1932674.5,1461109,1768898,1249378,2211615,1830688,1805317,1237405.5,2429177.5,1627877,2202109,1290863,2484338.5,1193219
-1.34,652495.8,521064.6,868049.6,722481.4,513265.8,527831.4,574941.8,777616.2,637877.6,353905.4,854631.6,1140932.4,1680049,1400407.2,2395973.4,1547121,1534984.2,1068557.6,1951358.2,1498367.6,1471681.8,1096012.8,2023171.4,1391564.6,1555426.4,1043649.4,1924717.6,1576003.4,1495065,1023938.6,1969109.4,1660397.8,1660825.8,1125613.6,1929103.6,1458519.2,1765825.4,1247219,2207496.2,1827354.6,1802106.8,1235209.4,2424779,1624973.4,2198131.8,1288876.6,2480304.2,1191697.4
-1.33,651737.6,520432.7,866869.7,721419.3,512497.1,527005.3,574072.1,776490.4,636919.2,353334.3,853339.7,1139044.3,1676820.5,1397853.4,2391645.3,1544433,1532139.9,1066776.7,1947815.9,1495611.7,1469105.1,1094105.1,2019392.3,1389138.7,1552590.8,1041823.3,1921187.7,1573153.8,1492494.5,1022284.2,1965500.8,1657405.1,1657836.6,1123716.7,1925532.7,1455929.4,1762752.8,1245060,2203377.4,1824021.2,1798896.6,1233013.3,2420380.5,1622069.8,2194154.6,1286890.2,2476269.9,1190175.8
-1.32,650979.4,519800.8,865689.8,720357.2,511728.4,526179.2,573202.4,775364.6,635960.8,352763.2,852047.8,1137156.2,1673592,1395299.6,2387317.2,1541745,1529295.6,1064995.8,1944273.6,1492855.8,1466528.4,1092197.4,2015613.2,1386712.8,1549755.2,1039997.2,1917657.8,1570304.2,1489924,1020629.8,1961892.2,1654412.4,1654847.4,1121819.8,1921961.8,1453339.6,1759680.2,1242901,2199258.6,1820687.8,1795686.4,1230817.2,2415982,1619166.2,2190177.4,1284903.8,2472235.6,1188654.2
-1.31,650221.2,519168.9,864509.9,719295.1,510959.7,525353.1,572332.7,774238.8,635002.4,352192.1,850755.9,1135268.1,1670363.5,1392745.8,2382989.1,1539057,1526451.3,1063214.9,1940731.3,1490099.9,1463951.7,1090289.7,2011834.1,1384286.9,1546919.6,1038171.1,1914127.9,1567454.6,1487353.5,1018975.4,1958283.6,1651419.7,1651858.2,1119922.9,1918390.9,1450749.8,1756607.6,1240742,2195139.8,1817354.4,1792476.2,1228621.1,2411583.5,1616262.6,2186200.2,1282917.4,2468201.3,1187132.6
-1.3,649463,518537,863330,718233,510191,524527,571463,773113,634044,351621,849464,1133380,1667135,1390192,2378661,1536369,1523607,1061434,1937189,1487344,1461375,1088382,2008055,1381861,1544084,1036345,1910598,1564605,1484783,1017321,1954675,1648427,1648869,1118026,1914820,1448160,1753535,1238583,2191021,1814021,1789266,1226425,2407185,1613359,2182223,1280931,2464167,1185611
-1.29,648782,517955.9,862275,717203.1,509494.6,523767.2,570640.2,772058.1,633145.6,351095.2,848341.2,1131608.1,1664124.6,1387768.4,2374676.9,1533837.7,1520894.8,1059720.7,1933815.1,1484760.1,1458870.3,1086650.2,2004545.6,1379521.6,1541422,1034645.4,1907317.1,1561940.2,1482309.9,1015823.5,1951328.6,1645569.8,1645980.3,1116185.5,1911469,1445744.9,1750515.4,1236470.6,2187152.2,1810886.7,1786167.4,1224382.2,2403045.4,1610699.6,2178393.6,1279070.1,2460374.6,1184203.4
-1.28,648101,517374.8,861220,716173.2,508798.2,523007.4,569817.4,771003.2,632247.2,350569.4,847218.4,1129836.2,1661114.2,1385344.8,2370692.8,1531306.4,1518182.6,1058007.4,1930441.2,1482176.2,1456365.6,1084918.4,2001036.2,1377182.2,1538760,1032945.8,1904036.2,1559275.4,1479836.8,1014326,1947982.2,1642712.6,1643091.6,1114345,1908118,1443329.8,1747495.8,1234358.2,2183283.4,1807752.4,1783068.8,1222339.4,2398905.8,1608040.2,2174564.2,1277209.2,2456582.2,1182795.8
-1.27,647420,516793.7,860165,715143.3,508101.8,522247.6,568994.6,769948.3,631348.8,350043.6,846095.6,1128064.3,1658103.8,1382921.2,2366708.7,1528775.1,1515470.4,1056294.1,1927067.3,1479592.3,1453860.9,1083186.6,1997526.8,1374842.8,1536098,1031246.2,1900755.3,1556610.6,1477363.7,1012828.5,1944635.8,1639855.4,1640202.9,1112504.5,1904767,1440914.7,1744476.2,1232245.8,2179414.6,1804618.1,1779970.2,1220296.6,2394766.2,1605380.8,2170734.8,1275348.3,2452789.8,1181388.2
-1.26,646739,516212.6,859110,714113.4,507405.4,521487.8,568171.8,768893.4,630450.4,349517.8,844972.8,1126292.4,1655093.4,1380497.6,2362724.6,1526243.8,1512758.2,1054580.8,1923693.4,1477008.4,1451356.2,1081454.8,1994017.4,1372503.4,1533436,1029546.6,1897474.4,1553945.8,1474890.6,1011331,1941289.4,1636998.2,1637314.2,1110664,1901416,1438499.6,1741456.6,1230133.4,2175545.8,1801483.8,1776871.6,1218253.8,2390626.6,1602721.4,2166905.4,1273487.4,2448997.4,1179980.6
-1.25,646058,515631.5,858055,713083.5,506709,520728,567349,767838.5,629552,348992,843850,1124520.5,1652083,1378074,2358740.5,1523712.5,1510046,1052867.5,1920319.5,1474424.5,1448851.5,1079723,1990508,1370164,1530774,1027847,1894193.5,1551281,1472417.5,1009833.5,1937943,1634141,1634425.5,1108823.5,1898065,1436084.5,1738437,1228021,2171677,1798349.5,1773773,1216211,2386487,1600062,2163076,1271626.5,2445205,1178573
-1.24,645377,515050.4,857000,712053.6,506012.6,519968.2,566526.2,766783.6,628653.6,348466.2,842727.2,1122748.6,1649072.6,1375650.4,2354756.4,1521181.2,1507333.8,1051154.2,1916945.6,1471840.6,1446346.8,1077991.2,1986998.6,1367824.6,1528112,1026147.4,1890912.6,1548616.2,1469944.4,1008336,1934596.6,1631283.8,1631536.8,1106983,1894714,1433669.4,1735417.4,1225908.6,2167808.2,1795215.2,1770674.4,1214168.2,2382347.4,1597402.6,2159246.6,1269765.6,2441412.6,1177165.4
-1.23,644696,514469.3,855945,711023.7,505316.2,519208.4,565703.4,765728.7,627755.2,347940.4,841604.4,1120976.7,1646062.2,1373226.8,2350772.3,1518649.9,1504621.6,1049440.9,1913571.7,1469256.7,1443842.1,1076259.4,1983489.2,1365485.2,1525450,1024447.8,1887631.7,1545951.4,1467471.3,1006838.5,1931250.2,1628426.6,1628648.1,1105142.5,1891363,1431254.3,1732397.8,1223796.2,2163939.4,1792080.9,1767575.8,1212125.4,2378207.8,1594743.2,2155417.2,1267904.7,2437620.2,1175757.8
-1.22,644015,513888.2,854890,709993.8,504619.8,518448.6,564880.6,764673.8,626856.8,347414.6,840481.6,1119204.8,1643051.8,1370803.2,2346788.2,1516118.6,1501909.4,1047727.6,1910197.8,1466672.8,1441337.4,1074527.6,1979979.8,1363145.8,1522788,1022748.2,1884350.8,1543286.6,1464998.2,1005341,1927903.8,1625569.4,1625759.4,1103302,1888012,1428839.2,1729378.2,1221683.8,2160070.6,1788946.6,1764477.2,1210082.6,2374068.2,1592083.8,2151587.8,1266043.8,2433827.8,1174350.2
-1.21,643334,513307.1,853835,708963.9,503923.4,517688.8,564057.8,763618.9,625958.4,346888.8,839358.8,1117432.9,1640041.4,1368379.6,2342804.1,1513587.3,1499197.2,1046014.3,1906823.9,1464088.9,1438832.7,1072795.8,1976470.4,1360806.4,1520126,1021048.6,1881069.9,1540621.8,1462525.1,1003843.5,1924557.4,1622712.2,1622870.7,1101461.5,1884661,1426424.1,1726358.6,1219571.4,2156201.8,1785812.3,1761378.6,1208039.8,2369928.6,1589424.4,2147758.4,1264182.9,2430035.4,1172942.6
-1.2,642653,512726,852780,707934,503227,516929,563235,762564,625060,346363,838236,1115661,1637031,1365956,2338820,1511056,1496485,1044301,1903450,1461505,1436328,1071064,1972961,1358467,1517464,1019349,1877789,1537957,1460052,1002346,1921211,1619855,1619982,1099621,1881310,1424009,1723339,1217459,2152333,1782678,1758280,1205997,2365789,1586765,2143929,1262322,2426243,1171535
-1.19,641967.8,512180.9,851728.4,706994.3,502566.3,516262.5,562415.2,761534.8,624217.1,345875.9,837125.6,1114010.1,1634167.1,1363669.6,2334993.1,1508718.5,1493979.3,1042682.8,1900229,1459108.2,1433981,1069398,1969720.4,1356310.3,1514915.2,1017744,1874656.7,1535418.3,1457763.2,1000928.3,1917962.4,1617140.6,1617315.1,1097870.7,1878088.7,1421769.7,1720541.6,1215518.6,2148599,1779724.8,1755415.2,1204051.4,2361828.8,1584272.3,2140302.3,1260581.9,2422625.7,1170226.3
-1.18,641282.6,511635.8,850676.8,706054.6,501905.6,515596,561595.4,760505.6,623374.2,345388.8,836015.2,1112359.2,1631303.2,1361383.2,2331166.2,1506381,1491473.6,1041064.6,1897008,1456711.4,1431634,1067732,1966479.8,1354153.6,1512366.4,1016139,1871524.4,1532879.6,1455474.4,999510.6,1914713.8,1614426.2,1614648.2,1096120.4,1874867.4,1419530.4,1717744.2,1213578.2,2144865,1776771.6,1752550.4,1202105.8,2357868.6,1581779.6,2136675.6,1258841.8,2419008.4,1168917.6
-1.17,640597.4,511090.7,849625.2,705114.9,501244.9,514929.5,560775.6,759476.4,622531.3,344901.7,834904.8,1110708.3,1628439.3,1359096.8,2327339.3,1504043.5,1488967.9,1039446.4,1893787,1454314.6,1429287,1066066,1963239.2,1351996.9,1509817.6,1014534,1868392.1,1530340.9,1453185.6,998092.9,1911465.2,1611711.8,1611981.3,1094370.1,1871646.1,1417291.1,1714946.8,1211637.8,2141131,1773818.4,1749685.6,1200160.2,2353908.4,1579286.9,2133048.9,1257101.7,2415391.1,1167608.9
-1.16,639912.2,510545.6,848573.6,704175.2,500584.2,514263,559955.8,758447.2,621688.4,344414.6,833794.4,1109057.4,1625575.4,1356810.4,2323512.4,1501706,1486462.2,1037828.2,1890566,1451917.8,1426940,1064400,1959998.6,1349840.2,1507268.8,1012929,1865259.8,1527802.2,1450896.8,996675.2,1908216.6,1608997.4,1609314.4,1092619.8,1868424.8,1415051.8,1712149.4,1209697.4,2137397,1770865.2,1746820.8,1198214.6,2349948.2,1576794.2,2129422.2,1255361.6,2411773.8,1166300.2
-1.15,639227,510000.5,847522,703235.5,499923.5,513596.5,559136,757418,620845.5,343927.5,832684,1107406.5,1622711.5,1354524,2319685.5,1499368.5,1483956.5,1036210,1887345,1449521,1424593,1062734,1956758,1347683.5,1504720,1011324,1862127.5,1525263.5,1448608,995257.5,1904968,1606283,1606647.5,1090869.5,1865203.5,1412812.5,1709352,1207757,2133663,1767912,1743956,1196269,2345988,1574301.5,2125795.5,1253621.5,2408156.5,1164991.5
-1.14,638541.8,509455.4,846470.4,702295.8,499262.8,512930,558316.2,756388.8,620002.6,343440.4,831573.6,1105755.6,1619847.6,1352237.6,2315858.6,1497031,1481450.8,1034591.8,1884124,1447124.2,1422246,1061068,1953517.4,1345526.8,1502171.2,1009719,1858995.2,1522724.8,1446319.2,993839.8,1901719.4,1603568.6,1603980.6,1089119.2,1861982.2,1410573.2,1706554.6,1205816.6,2129929,1764958.8,1741091.2,1194323.4,2342027.8,1571808.8,2122168.8,1251881.4,2404539.2,1163682.8
-1.13,637856.6,508910.3,845418.8,701356.1,498602.1,512263.5,557496.4,755359.6,619159.7,342953.3,830463.2,1104104.7,1616983.7,1349951.2,2312031.7,1494693.5,1478945.1,1032973.6,1880903,1444727.4,1419899,1059402,1950276.8,1343370.1,1499622.4,1008114,1855862.9,1520186.1,1444030.4,992422.1,1898470.8,1600854.2,1601313.7,1087368.9,1858760.9,1408333.9,1703757.2,1203876.2,2126195,1762005.6,1738226.4,1192377.8,2338067.6,1569316.1,2118542.1,1250141.3,2400921.9,1162374.1
-1.12,637171.4,508365.2,844367.2,700416.4,497941.4,511597,556676.6,754330.4,618316.8,342466.2,829352.8,1102453.8,1614119.8,1347664.8,2308204.8,1492356,1476439.4,1031355.4,1877682,1442330.6,1417552,1057736,1947036.2,1341213.4,1497073.6,1006509,1852730.6,1517647.4,1441741.6,991004.4,1895222.2,1598139.8,1598646.8,1085618.6,1855539.6,1406094.6,1700959.8,1201935.8,2122461,1759052.4,1735361.6,1190432.2,2334107.4,1566823.4,2114915.4,1248401.2,2397304.6,1161065.4
-1.11,636486.2,507820.1,843315.6,699476.7,497280.7,510930.5,555856.8,753301.2,617473.9,341979.1,828242.4,1100802.9,1611255.9,1345378.4,2304377.9,1490018.5,1473933.7,1029737.2,1874461,1439933.8,1415205,1056070,1943795.6,1339056.7,1494524.8,1004904,1849598.3,1515108.7,1439452.8,989586.7,1891973.6,1595425.4,1595979.9,1083868.3,1852318.3,1403855.3,1698162.4,1199995.4,2118727,1756099.2,1732496.8,1188486.6,2330147.2,1564330.7,2111288.7,1246661.1,2393687.3,1159756.7
-1.1,635801,507275,842264,698537,496620,510264,555037,752272,616631,341492,827132,1099152,1608392,1343092,2300551,1487681,1471428,1028119,1871240,1437537,1412858,1054404,1940555,1336900,1491976,1003299,1846466,1512570,1437164,988169,1888725,1592711,1593313,1082118,1849097,1401616,1695365,1198055,2114993,1753146,1729632,1186541,2326187,1561838,2107662,1244921,2390070,1158448
-1.09,635127.2,506799.8,841349,697637.2,496022.8,509632.1,554273,751329.2,615840,341063.1,826081.8,1097571.3,1605632.7,1340983.2,2296976.7,1485435.7,1469041.3,1026585.9,1868214.8,1435253.5,1410545.1,1052880.6,1937428.7,1334817.8,1489672.1,1001822.3,1843465.2,1510244,1434977.2,986846.2,1885691.7,1590206.6,1590821.4,1080561.1,1846018.1,1399473.2,1692722.1,1196218,2111472.8,1750350.1,1726846.4,1184684.5,2322403.9,1559431.6,2104241.2,1243245.2,2386726.5,1157239
-1.08,634453.4,506324.6,840434,696737.4,495425.6,509000.2,553509,750386.4,615049,340634.2,825031.6,1095990.6,1602873.4,1338874.4,2293402.4,1483190.4,1466654.6,1025052.8,1865189.6,1432970,1408232.2,1051357.2,1934302.4,1332735.6,1487368.2,1000345.6,1840464.4,1507918,1432790.4,985523.4,1882658.4,1587702.2,1588329.8,1079004.2,1842939.2,1397330.4,1690079.2,1194381,2107952.6,1747554.2,1724060.8,1182828,2318620.8,1557025.2,2100820.4,1241569.4,2383383,1156030
-1.07,633779.6,505849.4,839519,695837.6,494828.4,508368.3,552745,749443.6,614258,340205.3,823981.4,1094409.9,1600114.1,1336765.6,2289828.1,1480945.1,1464267.9,1023519.7,1862164.4,1430686.5,1405919.3,1049833.8,1931176.1,1330653.4,1485064.3,998868.9,1837463.6,1505592,1430603.6,984200.6,1879625.1,1585197.8,1585838.2,1077447.3,1839860.3,1395187.6,1687436.3,1192544,2104432.4,1744758.3,1721275.2,1180971.5,2314837.7,1554618.8,2097399.6,1239893.6,2380039.5,1154821
-1.06,633105.8,505374.2,838604,694937.8,494231.2,507736.4,551981,748500.8,613467,339776.4,822931.2,1092829.2,1597354.8,1334656.8,2286253.8,1478699.8,1461881.2,1021986.6,1859139.2,1428403,1403606.4,1048310.4,1928049.8,1328571.2,1482760.4,997392.2,1834462.8,1503266,1428416.8,982877.8,1876591.8,1582693.4,1583346.6,1075890.4,1836781.4,1393044.8,1684793.4,1190707,2100912.2,1741962.4,1718489.6,1179115,2311054.6,1552212.4,2093978.8,1238217.8,2376696,1153612
-1.05,632432,504899,837689,694038,493634,507104.5,551217,747558,612676,339347.5,821881,1091248.5,1594595.5,1332548,2282679.5,1476454.5,1459494.5,1020453.5,1856114,1426119.5,1401293.5,1046787,1924923.5,1326489,1480456.5,995915.5,1831462,1500940,1426230,981555,1873558.5,1580189,1580855,1074333.5,1833702.5,1390902,1682150.5,1188870,2097392,1739166.5,1715704,1177258.5,2307271.5,1549806,2090558,1236542,2373352.5,1152403
-1.04,631758.2,504423.8,836774,693138.2,493036.8,506472.6,550453,746615.2,611885,338918.6,820830.8,1089667.8,1591836.2,1330439.2,2279105.2,1474209.2,1457107.8,1018920.4,1853088.8,1423836,1398980.6,1045263.6,1921797.2,1324406.8,1478152.6,994438.8,1828461.2,1498614,1424043.2,980232.2,1870525.2,1577684.6,1578363.4,1072776.6,1830623.6,1388759.2,1679507.6,1187033,2093871.8,1736370.6,1712918.4,1175402,2303488.4,1547399.6,2087137.2,1234866.2,2370009,1151194
-1.03,631084.4,503948.6,835859,692238.4,492439.6,505840.7,549689,745672.4,611094,338489.7,819780.6,1088087.1,1589076.9,1328330.4,2275530.9,1471963.9,1454721.1,1017387.3,1850063.6,1421552.5,1396667.7,1043740.2,1918670.9,1322324.6,1475848.7,992962.1,1825460.4,1496288,1421856.4,978909.4,1867491.9,1575180.2,1575871.8,1071219.7,1827544.7,1386616.4,1676864.7,1185196,2090351.6,1733574.7,1710132.8,1173545.5,2299705.3,1544993.2,2083716.4,1233190.4,2366665.5,1149985
-1.02,630410.6,503473.4,834944,691338.6,491842.4,505208.8,548925,744729.6,610303,338060.8,818730.4,1086506.4,1586317.6,1326221.6,2271956.6,1469718.6,1452334.4,1015854.2,1847038.4,1419269,1394354.8,1042216.8,1915544.6,1320242.4,1473544.8,991485.4,1822459.6,1493962,1419669.6,977586.6,1864458.6,1572675.8,1573380.2,1069662.8,1824465.8,1384473.6,1674221.8,1183359,2086831.4,1730778.8,1707347.2,1171689,2295922.2,1542586.8,2080295.6,1231514.6,2363322,1148776
-1.01,629736.8,502998.2,834029,690438.8,491245.2,504576.9,548161,743786.8,609512,337631.9,817680.2,1084925.7,1583558.3,1324112.8,2268382.3,1467473.3,1449947.7,1014321.1,1844013.2,1416985.5,1392041.9,1040693.4,1912418.3,1318160.2,1471240.9,990008.7,1819458.8,1491636,1417482.8,976263.8,1861425.3,1570171.4,1570888.6,1068105.9,1821386.9,1382330.8,1671578.9,1181522,2083311.2,1727982.9,1704561.6,1169832.5,2292139.1,1540180.4,2076874.8,1229838.8,2359978.5,1147567
-1,629063,502523,833114,689539,490648,503945,547397,742844,608721,337203,816630,1083345,1580799,1322004,2264808,1465228,1447561,1012788,1840988,1414702,1389729,1039170,1909292,1316078,1468937,988532,1816458,1489310,1415296,974941,1858392,1567667,1568397,1066549,1818308,1380188,1668936,1179685,2079791,1725187,1701776,1167976,2288356,1537774,2073454,1228163,2356635,1146358
-0.99,628482.6,502071.3,832214,688715.8,490086.7,503330.9,546696.5,741929.6,608015.6,336760.5,815679.1,1081864.6,1578275.2,1320009.9,2261391.6,1463118.6,1445295.1,1011316.8,1838188.3,1412601.3,1387649.9,1037722.3,1906390.6,1314069.1,1466721.8,987107.7,1813618,1487080.5,1413256.9,973698.4,1855524.9,1565281.4,1566045.6,1065080.9,1815426.7,1378157.1,1666486.3,1177934.1,2076409.4,1722517,1699119.1,1166185.5,2284800.2,1535452.6,2070228.6,1226581.9,2353432.7,1145254
-0.98,627902.2,501619.6,831314,687892.6,489525.4,502716.8,545996,741015.2,607310.2,336318,814728.2,1080384.2,1575751.4,1318015.8,2257975.2,1461009.2,1443029.2,1009845.6,1835388.6,1410500.6,1385570.8,1036274.6,1903489.2,1312060.2,1464506.6,985683.4,1810778,1484851,1411217.8,972455.8,1852657.8,1562895.8,1563694.2,1063612.8,1812545.4,1376126.2,1664036.6,1176183.2,2073027.8,1719847,1696462.2,1164395,2281244.4,1533131.2,2067003.2,1225000.8,2350230.4,1144150
-0.97,627321.8,501167.9,830414,687069.4,488964.1,502102.7,545295.5,740100.8,606604.8,335875.5,813777.3,1078903.8,1573227.6,1316021.7,2254558.8,1458899.8,1440763.3,1008374.4,1832588.9,1408399.9,1383491.7,1034826.9,1900587.8,1310051.3,1462291.4,984259.1,1807938,1482621.5,1409178.7,971213.2,1849790.7,1560510.2,1561342.8,1062144.7,1809664.1,1374095.3,1661586.9,1174432.3,2069646.2,1717177,1693805.3,1162604.5,2277688.6,1530809.8,2063777.8,1223419.7,2347028.1,1143046
-0.96,626741.4,500716.2,829514,686246.2,488402.8,501488.6,544595,739186.4,605899.4,335433,812826.4,1077423.4,1570703.8,1314027.6,2251142.4,1456790.4,1438497.4,1006903.2,1829789.2,1406299.2,1381412.6,1033379.2,1897686.4,1308042.4,1460076.2,982834.8,1805098,1480392,1407139.6,969970.6,1846923.6,1558124.6,1558991.4,1060676.6,1806782.8,1372064.4,1659137.2,1172681.4,2066264.6,1714507,1691148.4,1160814,2274132.8,1528488.4,2060552.4,1221838.6,2343825.8,1141942
-0.95,626161,500264.5,828614,685423,487841.5,500874.5,543894.5,738272,605194,334990.5,811875.5,1075943,1568180,1312033.5,2247726,1454681,1436231.5,1005432,1826989.5,1404198.5,1379333.5,1031931.5,1894785,1306033.5,1457861,981410.5,1802258,1478162.5,1405100.5,968728,1844056.5,1555739,1556640,1059208.5,1803901.5,1370033.5,1656687.5,1170930.5,2062883,1711837,1688491.5,1159023.5,2270577,1526167,2057327,1220257.5,2340623.5,1140838
-0.94,625580.6,499812.8,827714,684599.8,487280.2,500260.4,543194,737357.6,604488.6,334548,810924.6,1074462.6,1565656.2,1310039.4,2244309.6,1452571.6,1433965.6,1003960.8,1824189.8,1402097.8,1377254.4,1030483.8,1891883.6,1304024.6,1455645.8,979986.2,1799418,1475933,1403061.4,967485.4,1841189.4,1553353.4,1554288.6,1057740.4,1801020.2,1368002.6,1654237.8,1169179.6,2059501.4,1709167,1685834.6,1157233,2267021.2,1523845.6,2054101.6,1218676.4,2337421.2,1139734
-0.93,625000.2,499361.1,826814,683776.6,486718.9,499646.3,542493.5,736443.2,603783.2,334105.5,809973.7,1072982.2,1563132.4,1308045.3,2240893.2,1450462.2,1431699.7,1002489.6,1821390.1,1399997.1,1375175.3,1029036.1,1888982.2,1302015.7,1453430.6,978561.9,1796578,1473703.5,1401022.3,966242.8,1838322.3,1550967.8,1551937.2,1056272.3,1798138.9,1365971.7,1651788.1,1167428.7,2056119.8,1706497,1683177.7,1155442.5,2263465.4,1521524.2,2050876.2,1217095.3,2334218.9,1138630
-0.92,624419.8,498909.4,825914,682953.4,486157.6,499032.2,541793,735528.8,603077.8,333663,809022.8,1071501.8,1560608.6,1306051.2,2237476.8,1448352.8,1429433.8,1001018.4,1818590.4,1397896.4,1373096.2,1027588.4,1886080.8,1300006.8,1451215.4,977137.6,1793738,1471474,1398983.2,965000.2,1835455.2,1548582.2,1549585.8,1054804.2,1795257.6,1363940.8,1649338.4,1165677.8,2052738.2,1703827,1680520.8,1153652,2259909.6,1519202.8,2047650.8,1215514.2,2331016.6,1137526
